,index,Unnamed: 0,sleep_time,wakeup_time,sleep,arousal,valence,dominance,physical_activity,sociability,study,timestamp,time_sleeping,time_sleeping_hs,duplicated
0,0,0,1526538601.0,1526567401.0,4,2,4,2,2,4,4,2018-05-17T15:33:01Z,28800.0,8.0,0
4,4,4,1528128000.0,1528192814.0,1,1,2,3,2,2,3,2018-06-06T01:53:14Z,64814.0,18.003888888888888,0
5,5,5,1528514100.0,1528516853.0,4,2,2,3,1,3,3,2018-06-09T17:23:53Z,2753.0,0.7647222222222222,0
