,index,Unnamed: 0,sleep_time,wakeup_time,sleep,arousal,valence,dominance,physical_activity,sociability,study,timestamp,time_sleeping,time_sleeping_hs,duplicated
0,0,0,1526410810.0,1526439610.0,3,1,2,2,1,2,0,2018-05-16T04:47:10Z,28800.0,8.0,0
2,2,2,1526619607.0,1526644807.0,3,2,2,2,2,2,2,2018-05-19T02:05:07Z,25200.0,7.0,0
3,3,3,1526926537.0,1526955337.0,2,1,1,2,1,2,0,2018-05-22T03:25:37Z,28800.0,8.0,0
5,6,6,1527481858.0,1527503458.0,1,1,2,1,1,1,1,2018-05-29T01:48:58Z,21600.0,6.0,0
6,7,7,1527652820.0,1527674420.0,2,2,2,2,1,2,1,2018-05-31T04:28:20Z,21600.0,6.0,0
7,8,8,1528689617.0,1528718417.0,1,2,2,2,1,2,0,2018-06-11T20:57:17Z,28800.0,8.0,0
